NameStation,Year,Month,Day,Fecha,Tprom
Batan,2013,4,23,2013-4-23,19.97430556
Batan,2013,4,24,2013-4-24,17.76666667
Batan,2013,4,25,2013-4-25,16.47152778
Batan,2013,4,26,2013-4-26,16.42847222
Batan,2013,4,27,2013-4-27,18.10277778
Batan,2013,4,28,2013-4-28,19.92222222
Batan,2013,4,29,2013-4-29,18.40625
Batan,2013,4,30,2013-4-30,17.62361111
Batan,2013,5,1,2013-5-1,19.07083333
Batan,2013,5,2,2013-5-2,18.46458333
Batan,2013,5,3,2013-5-3,17.52569444
Batan,2013,5,4,2013-5-4,18.45763889
Batan,2013,5,5,2013-5-5,18.52291667
Batan,2013,5,6,2013-5-6,17.27708333
Batan,2013,5,7,2013-5-7,18.92291667
Batan,2013,5,8,2013-5-8,19.36319444
Batan,2013,5,9,2013-5-9,20.99305556
Batan,2013,5,10,2013-5-10,19.71944444
Batan,2013,5,11,2013-5-11,19.28611111
Batan,2013,5,12,2013-5-12,17.36111111
Batan,2013,5,13,2013-5-13,15.51666667
Batan,2013,5,14,2013-5-14,16.32222222
Batan,2013,5,15,2013-5-15,18.01458333
Batan,2013,5,16,2013-5-16,18.29791667
Batan,2013,5,17,2013-5-17,18.64166667
Batan,2013,5,18,2013-5-18,19.22083333
Batan,2013,5,19,2013-5-19,19.66805556
Batan,2013,5,20,2013-5-20,19.73888889
Batan,2013,5,21,2013-5-21,20.35902778
Batan,2013,5,22,2013-5-22,19.43263889
Batan,2013,5,23,2013-5-23,16.97986111
Batan,2013,5,24,2013-5-24,18.37569444
Batan,2013,5,25,2013-5-25,16.95277778
Batan,2013,5,26,2013-5-26,16.03055556
Batan,2013,5,27,2013-5-27,16.24722222
Batan,2013,5,28,2013-5-28,16.35571429
Batan,2013,5,29,2013-5-29,18.39236111
Batan,2013,5,30,2013-5-30,19.37777778
Batan,2013,5,31,2013-5-31,19.41597222
Batan,2013,6,1,2013-6-1,19.59583333
Batan,2013,6,2,2013-6-2,19.51597222
Batan,2013,6,3,2013-6-3,19.90625
Batan,2013,6,4,2013-6-4,19.09930556
Batan,2013,6,5,2013-6-5,18.18055556
Batan,2013,6,6,2013-6-6,18.98611111
Batan,2013,6,7,2013-6-7,18.09513889
Batan,2013,6,8,2013-6-8,19.35972222
Batan,2013,6,9,2013-6-9,17.24513889
Batan,2013,6,10,2013-6-10,16.59861111
Batan,2013,6,11,2013-6-11,16.88055556
Batan,2013,6,12,2013-6-12,16.91458333
Batan,2013,6,13,2013-6-13,16.99513889
Batan,2013,6,14,2013-6-14,16.0875
Batan,2013,6,15,2013-6-15,15.62361111
