NameStation,Year,Month,Day,Fecha,Tprom
Aguafria,2013,6,9,6/9/2013,29.49583333
Aguafria,2013,6,10,6/10/2013,28.125
Aguafria,2013,6,11,6/11/2013,26.60416667
Aguafria,2013,6,12,6/12/2013,27.425
Aguafria,2013,6,13,6/13/2013,28.70416667
Aguafria,2013,6,14,6/14/2013,29.2
Aguafria,2013,6,15,6/15/2013,29.27708333
Aguafria,2013,6,16,6/16/2013,29.52083333
Aguafria,2013,6,17,6/17/2013,28.5
Aguafria,2013,6,18,6/18/2013,28.33958333
Aguafria,2013,6,19,6/19/2013,25.60833333
Aguafria,2013,6,20,6/20/2013,23.91666667
Aguafria,2013,6,24,6/24/2013,28.95333333
Aguafria,2013,6,25,6/25/2013,27.77083333
Aguafria,2013,6,26,6/26/2013,28.33958333
Aguafria,2013,6,27,6/27/2013,26.175
Aguafria,2013,6,28,6/28/2013,26.63125
Aguafria,2013,6,29,6/29/2013,27.33541667
Aguafria,2013,6,30,6/30/2013,27.68125
Aguafria,2013,7,1,7/1/2013,27.80208333
Aguafria,2013,7,2,7/2/2013,26.74375
Aguafria,2013,7,3,7/3/2013,26.54375
Aguafria,2013,7,4,7/4/2013,26.37083333
Aguafria,2013,7,5,7/5/2013,25.67083333
Aguafria,2013,7,6,7/6/2013,25.69583333
Aguafria,2013,7,7,7/7/2013,25.56875
Aguafria,2013,7,8,7/8/2013,25.42765957
Aguafria,2013,7,9,7/9/2013,25.10625
Aguafria,2013,7,10,7/10/2013,25.79583333
Aguafria,2013,7,11,7/11/2013,25.44375
Aguafria,2013,7,12,7/12/2013,26.20416667
Aguafria,2013,7,13,7/13/2013,25.81041667
Aguafria,2013,7,14,7/14/2013,26.03541667
Aguafria,2013,7,15,7/15/2013,26.84375
Aguafria,2013,7,16,7/16/2013,26.23541667
Aguafria,2013,7,17,7/17/2013,25.98541667
Aguafria,2013,7,18,7/18/2013,25.52083333
Aguafria,2013,7,19,7/19/2013,25.84791667
Aguafria,2013,7,20,7/20/2013,26.95
Aguafria,2013,7,21,7/21/2013,27.54583333
Aguafria,2013,7,22,7/22/2013,28.32916667
Aguafria,2013,7,23,7/23/2013,27.37708333
Aguafria,2013,7,24,7/24/2013,25.74791667
Aguafria,2013,7,25,7/25/2013,27.2875
Aguafria,2013,7,26,7/26/2013,28.1625
Aguafria,2013,7,27,7/27/2013,28.03541667
Aguafria,2013,7,28,7/28/2013,28.70625
Aguafria,2013,7,29,7/29/2013,28.0375
Aguafria,2013,7,30,7/30/2013,27.37291667
Aguafria,2013,7,31,7/31/2013,27.7
Aguafria,2013,8,1,8/1/2013,27.22291667
Aguafria,2013,8,2,8/2/2013,27.72708333
Aguafria,2013,8,3,8/3/2013,27.00833333
Aguafria,2013,8,4,8/4/2013,26.03541667
Aguafria,2013,8,5,8/5/2013,27.04166667
Aguafria,2013,8,6,8/6/2013,27.31875
Aguafria,2013,8,7,8/7/2013,28.11041667
Aguafria,2013,8,8,8/8/2013,29.22708333
Aguafria,2013,8,9,8/9/2013,28.975
Aguafria,2013,8,10,8/10/2013,25.78958333
Aguafria,2013,8,11,8/11/2013,24.93333333
Aguafria,2013,8,12,8/12/2013,25.64222222
Aguafria,2013,8,13,8/13/2013,25.90625
Aguafria,2013,8,14,8/14/2013,26.35208333
Aguafria,2013,8,15,8/15/2013,26.23541667
Aguafria,2013,8,16,8/16/2013,27.43958333
Aguafria,2013,8,17,8/17/2013,27.74583333
Aguafria,2013,8,18,8/18/2013,26.73333333
