StationName,Year,Month,Day,Fecha,Tprom
Toluca,2012,1,1,2012-1-1,9.07
Toluca,2012,1,2,2012-1-2,8.97
Toluca,2012,1,3,2012-1-3,6.84
Toluca,2012,1,4,2012-1-4,8.03
Toluca,2012,1,5,2012-1-5,8.08
Toluca,2012,1,6,2012-1-6,7.02
Toluca,2012,1,7,2012-1-7,7.77
Toluca,2012,1,8,2012-1-8,8.59
Toluca,2012,1,9,2012-1-9,7.93
Toluca,2012,1,10,2012-1-10,8.54
Toluca,2012,1,11,2012-1-11,8.71
Toluca,2012,1,12,2012-1-12,9.27
Toluca,2012,1,13,2012-1-13,9.33
Toluca,2012,1,14,2012-1-14,9.54
Toluca,2012,1,15,2012-1-15,9.62
Toluca,2012,1,16,2012-1-16,9.74
Toluca,2012,1,17,2012-1-17,11.1
Toluca,2012,1,18,2012-1-18,11.93
Toluca,2012,1,19,2012-1-19,10.87
Toluca,2012,1,20,2012-1-20,10.16
Toluca,2012,1,21,2012-1-21,11.23
Toluca,2012,1,22,2012-1-22,10.83
Toluca,2012,1,23,2012-1-23,11.4
Toluca,2012,1,24,2012-1-24,10.19
Toluca,2012,1,25,2012-1-25,8.66
Toluca,2012,1,26,2012-1-26,8.38
Toluca,2012,1,27,2012-1-27,8.47
Toluca,2012,1,28,2012-1-28,8.31
Toluca,2012,1,29,2012-1-29,8.92
Toluca,2012,1,30,2012-1-30,8.94
Toluca,2012,1,31,2012-1-31,9.42
Toluca,2012,2,1,2012-2-1,9.79
Toluca,2012,2,2,2012-2-2,8.84
Toluca,2012,2,3,2012-2-3,10.24
Toluca,2012,2,4,2012-2-4,11.06
Toluca,2012,2,5,2012-2-5,8.85
Toluca,2012,2,6,2012-2-6,6.89
Toluca,2012,2,7,2012-2-7,7.03
Toluca,2012,2,8,2012-2-8,8.6
Toluca,2012,2,9,2012-2-9,8.22
Toluca,2012,2,10,2012-2-10,7.76
Toluca,2012,2,11,2012-2-11,8.48
Toluca,2012,2,12,2012-2-12,8.76
Toluca,2012,2,13,2012-2-13,10.66
Toluca,2012,2,14,2012-2-14,11.06
Toluca,2012,2,15,2012-2-15,10.63
Toluca,2012,2,16,2012-2-16,10.66
Toluca,2012,2,17,2012-2-17,12.74166667
Toluca,2012,2,18,2012-2-18,10.54270833
Toluca,2012,2,19,2012-2-19,10.36979167
Toluca,2012,2,20,2012-2-20,11.17916667
Toluca,2012,2,21,2012-2-21,11.125
Toluca,2012,2,22,2012-2-22,11.41041667
Toluca,2012,2,23,2012-2-23,11.71354167
Toluca,2012,2,24,2012-2-24,11.44583333
Toluca,2012,2,25,2012-2-25,11.075
Toluca,2012,2,26,2012-2-26,11.23020833
Toluca,2012,2,27,2012-2-27,11.40208333
Toluca,2012,2,28,2012-2-28,11.76458333
Toluca,2012,2,29,2012-2-29,11.94583333
Toluca,2012,3,1,2012-3-1,12.51666667
Toluca,2012,3,2,2012-3-2,13.05729167
Toluca,2012,3,3,2012-3-3,13.45
Toluca,2012,3,4,2012-3-4,11.70416667
Toluca,2012,3,5,2012-3-5,12.50104167
Toluca,2012,3,6,2012-3-6,11.55208333
Toluca,2012,3,7,2012-3-7,12.12604167
Toluca,2012,3,8,2012-3-8,13.25416667
Toluca,2012,3,9,2012-3-9,13.06979167
Toluca,2012,3,10,2012-3-10,12.340625
Toluca,2012,3,11,2012-3-11,12.71847826
Toluca,2012,3,12,2012-3-12,11.97083333
Toluca,2012,3,13,2012-3-13,11.83645833
Toluca,2012,3,14,2012-3-14,12.384375
Toluca,2012,3,15,2012-3-15,12.14270833
Toluca,2012,3,16,2012-3-16,11.315625
Toluca,2012,3,17,2012-3-17,11.15416667
Toluca,2012,3,18,2012-3-18,11.82291667
Toluca,2012,3,19,2012-3-19,12.61666667
Toluca,2012,3,20,2012-3-20,10.47395833
Toluca,2012,3,21,2012-3-21,9.626041667
Toluca,2012,3,22,2012-3-22,10.34270833
Toluca,2012,3,23,2012-3-23,10.83541667
Toluca,2012,3,24,2012-3-24,10.221875
Toluca,2012,3,25,2012-3-25,10.78541667
Toluca,2012,3,26,2012-3-26,10.86979167
Toluca,2012,3,27,2012-3-27,11.253125
Toluca,2012,3,28,2012-3-28,11.60104167
Toluca,2012,3,29,2012-3-29,10.834375
Toluca,2012,3,30,2012-3-30,11.390625
Toluca,2012,3,31,2012-3-31,12.06666667
Toluca,2012,4,1,2012-4-1,13.02916667
Toluca,2012,4,2,2012-4-2,12.359375
Toluca,2012,4,3,2012-4-3,11.17604167
Toluca,2012,4,4,2012-4-4,11.77083333
Toluca,2012,4,5,2012-4-5,12.53020833
Toluca,2012,4,6,2012-4-6,13.06979167
Toluca,2012,4,7,2012-4-7,11.75833333
Toluca,2012,4,8,2012-4-8,11.690625
Toluca,2012,4,9,2012-4-9,11.93333333
Toluca,2012,4,10,2012-4-10,12.084375
Toluca,2012,4,11,2012-4-11,14.01770833
Toluca,2012,4,12,2012-4-12,13.49166667
Toluca,2012,4,13,2012-4-13,12.68020833
Toluca,2012,4,14,2012-4-14,12.69270833
Toluca,2012,4,15,2012-4-15,12.30208333
Toluca,2012,4,16,2012-4-16,12.34791667
Toluca,2012,4,17,2012-4-17,11.96666667
Toluca,2012,4,18,2012-4-18,11.76041667
Toluca,2012,4,19,2012-4-19,13.046875
Toluca,2012,4,20,2012-4-20,12.95208333
Toluca,2012,4,21,2012-4-21,12.828125
Toluca,2012,4,22,2012-4-22,13.56145833
Toluca,2012,4,23,2012-4-23,5.6525
Toluca,2012,5,11,2012-5-11,14.65384615
Toluca,2012,5,12,2012-5-12,13.69270833
Toluca,2012,5,13,2012-5-13,13.96666667
Toluca,2012,5,14,2012-5-14,14.78333333
Toluca,2012,5,15,2012-5-15,15.25520833
Toluca,2012,5,16,2012-5-16,13.84270833
Toluca,2012,5,17,2012-5-17,14.20416667
Toluca,2012,5,18,2012-5-18,15.54895833
Toluca,2012,5,19,2012-5-19,15.20416667
Toluca,2012,5,20,2012-5-20,15.21041667
Toluca,2012,5,21,2012-5-21,13.18333333
Toluca,2012,5,22,2012-5-22,15.1
Toluca,2012,5,23,2012-5-23,15.915625
Toluca,2012,5,24,2012-5-24,15.81041667
Toluca,2012,5,25,2012-5-25,14.38541667
Toluca,2012,5,26,2012-5-26,15.33229167
Toluca,2012,5,27,2012-5-27,16.58958333
Toluca,2012,5,28,2012-5-28,15.60729167
Toluca,2012,5,29,2012-5-29,16.14479167
Toluca,2012,5,30,2012-5-30,15.15729167
Toluca,2012,5,31,2012-5-31,15.390625
Toluca,2012,6,1,2012-6-1,15.04791667
Toluca,2012,6,2,2012-6-2,12.82083333
Toluca,2012,6,3,2012-6-3,12.65520833
Toluca,2012,6,4,2012-6-4,12.75729167
Toluca,2012,6,5,2012-6-5,13.28854167
Toluca,2012,6,6,2012-6-6,13.40416667
Toluca,2012,6,7,2012-6-7,14.66145833
Toluca,2012,6,8,2012-6-8,14.16145833
Toluca,2012,6,9,2012-6-9,15.48020833
Toluca,2012,6,10,2012-6-10,16.11354167
Toluca,2012,6,11,2012-6-11,16.91145833
Toluca,2012,6,12,2012-6-12,17.13229167
Toluca,2012,6,13,2012-6-13,16.53229167
Toluca,2012,6,14,2012-6-14,16.01458333
Toluca,2012,6,15,2012-6-15,15.234375
Toluca,2012,6,16,2012-6-16,13.83645833
Toluca,2012,6,17,2012-6-17,13.49895833
Toluca,2012,6,18,2012-6-18,13.94479167
Toluca,2012,6,19,2012-6-19,13.934375
Toluca,2012,6,20,2012-6-20,12.80416667
Toluca,2012,6,21,2012-6-21,13.39375
Toluca,2012,6,22,2012-6-22,13.56770833
Toluca,2012,6,23,2012-6-23,14.621875
Toluca,2012,6,24,2012-6-24,13.89479167
Toluca,2012,6,25,2012-6-25,15.24270833
Toluca,2012,6,26,2012-6-26,14.83333333
Toluca,2012,6,27,2012-6-27,15.30520833
Toluca,2012,6,28,2012-6-28,14.203125
Toluca,2012,6,29,2012-6-29,14.96770833
Toluca,2012,6,30,2012-6-30,13.87708333
Toluca,2012,7,1,2012-7-1,13.49583333
Toluca,2012,7,2,2012-7-2,14.05416667
Toluca,2012,7,3,2012-7-3,13.49270833
Toluca,2012,7,4,2012-7-4,12.525
Toluca,2012,7,5,2012-7-5,13.16145833
Toluca,2012,7,6,2012-7-6,12.89270833
Toluca,2012,7,7,2012-7-7,13.55520833
Toluca,2012,7,8,2012-7-8,13.81145833
Toluca,2012,7,9,2012-7-9,14.73229167
Toluca,2012,7,10,2012-7-10,14.06979167
Toluca,2012,7,11,2012-7-11,14.51145833
Toluca,2012,7,12,2012-7-12,13.91666667
Toluca,2012,7,13,2012-7-13,14.12708333
Toluca,2012,7,14,2012-7-14,13.28125
Toluca,2012,7,15,2012-7-15,14.03541667
Toluca,2012,7,16,2012-7-16,14.215625
Toluca,2012,7,17,2012-7-17,13.94583333
Toluca,2012,7,18,2012-7-18,14.04791667
Toluca,2012,7,19,2012-7-19,14.80104167
Toluca,2012,7,20,2012-7-20,14.69479167
Toluca,2012,7,21,2012-7-21,14.68958333
Toluca,2012,7,22,2012-7-22,14.775
Toluca,2012,7,23,2012-7-23,13.215625
Toluca,2012,7,24,2012-7-24,13.63333333
Toluca,2012,7,25,2012-7-25,14.44270833
Toluca,2012,7,26,2012-7-26,14.42291667
Toluca,2012,7,27,2012-7-27,14.87916667
Toluca,2012,7,28,2012-7-28,14.1375
Toluca,2012,7,29,2012-7-29,14.33854167
Toluca,2012,7,30,2012-7-30,13.884375
Toluca,2012,7,31,2012-7-31,15.53020833
Toluca,2012,8,1,2012-8-1,15.203125
Toluca,2012,8,2,2012-8-2,15.25208333
Toluca,2012,8,3,2012-8-3,14.5875
Toluca,2012,8,4,2012-8-4,14.00416667
Toluca,2012,8,5,2012-8-5,14.68125
Toluca,2012,8,6,2012-8-6,14.8375
Toluca,2012,8,7,2012-8-7,14.67604167
Toluca,2012,8,8,2012-8-8,16.51458333
Toluca,2012,8,9,2012-8-9,14.25104167
Toluca,2012,8,10,2012-8-10,13.909375
Toluca,2012,8,11,2012-8-11,14.084375
Toluca,2012,8,12,2012-8-12,13.99895833
Toluca,2012,8,13,2012-8-13,14.23958333
Toluca,2012,8,14,2012-8-14,15.10729167
Toluca,2012,8,15,2012-8-15,14.09166667
Toluca,2012,8,16,2012-8-16,13.51354167
Toluca,2012,8,17,2012-8-17,14.42916667
Toluca,2012,8,18,2012-8-18,13.54791667
Toluca,2012,8,19,2012-8-19,13.68125
Toluca,2012,8,20,2012-8-20,14.159375
Toluca,2012,8,21,2012-8-21,14.43854167
Toluca,2012,8,22,2012-8-22,14.32708333
Toluca,2012,8,23,2012-8-23,14.76666667
Toluca,2012,8,24,2012-8-24,14.76875
Toluca,2012,8,25,2012-8-25,13.88229167
Toluca,2012,8,26,2012-8-26,14.04479167
Toluca,2012,8,27,2012-8-27,15.01979167
Toluca,2012,8,28,2012-8-28,15.72083333
Toluca,2012,8,29,2012-8-29,14.99375
Toluca,2012,8,30,2012-8-30,15.11041667
Toluca,2012,8,31,2012-8-31,15.284375
Toluca,2012,9,1,2012-9-1,13.725
Toluca,2012,9,2,2012-9-2,15.71770833
Toluca,2012,9,3,2012-9-3,14.77604167
Toluca,2012,9,4,2012-9-4,13.746875
Toluca,2012,9,5,2012-9-5,14.67291667
Toluca,2012,9,6,2012-9-6,15.82604167
Toluca,2012,9,7,2012-9-7,15.07604167
Toluca,2012,9,8,2012-9-8,14.84270833
Toluca,2012,9,9,2012-9-9,14.91354167
Toluca,2012,9,10,2012-9-10,14.4
Toluca,2012,9,11,2012-9-11,14.38125
Toluca,2012,9,12,2012-9-12,14.39375
Toluca,2012,9,13,2012-9-13,13.86666667
Toluca,2012,9,14,2012-9-14,12.74895833
Toluca,2012,9,15,2012-9-15,13.93854167
Toluca,2012,9,16,2012-9-16,13.90833333
Toluca,2012,9,17,2012-9-17,14.03125
Toluca,2012,9,18,2012-9-18,15.21458333
Toluca,2012,9,19,2012-9-19,13.40520833
Toluca,2012,9,20,2012-9-20,12.95104167
Toluca,2012,9,21,2012-9-21,12.94895833
Toluca,2012,9,22,2012-9-22,13.56458333
Toluca,2012,9,23,2012-9-23,14.67395833
Toluca,2012,9,24,2012-9-24,15.20625
Toluca,2012,9,25,2012-9-25,14.33333333
Toluca,2012,9,26,2012-9-26,13.809375
Toluca,2012,9,27,2012-9-27,14.21875
Toluca,2012,9,28,2012-9-28,14.25208333
Toluca,2012,9,29,2012-9-29,14.84895833
Toluca,2012,9,30,2012-9-30,14.54375
Toluca,2012,10,1,2012-10-1,13.41041667
Toluca,2012,10,2,2012-10-2,13.30416667
Toluca,2012,10,3,2012-10-3,11.56666667
Toluca,2012,10,4,2012-10-4,11.246875
Toluca,2012,10,5,2012-10-5,11.09270833
Toluca,2012,10,6,2012-10-6,11.64583333
Toluca,2012,10,7,2012-10-7,12.390625
Toluca,2012,10,8,2012-10-8,14.034375
Toluca,2012,10,9,2012-10-9,13.64791667
Toluca,2012,10,10,2012-10-10,13.13958333
Toluca,2012,10,11,2012-10-11,13.553125
Toluca,2012,10,12,2012-10-12,13.04791667
Toluca,2012,10,13,2012-10-13,12.46875
Toluca,2012,10,14,2012-10-14,14.09375
Toluca,2012,10,15,2012-10-15,12.33541667
Toluca,2012,10,16,2012-10-16,11.52395833
Toluca,2012,10,17,2012-10-17,14.61458333
Toluca,2012,10,18,2012-10-18,13.609375
Toluca,2012,10,19,2012-10-19,13.52291667
Toluca,2012,10,20,2012-10-20,13.41041667
Toluca,2012,10,21,2012-10-21,12.46666667
Toluca,2012,10,22,2012-10-22,12.46458333
Toluca,2012,10,23,2012-10-23,13.890625
Toluca,2012,10,24,2012-10-24,14.15
Toluca,2012,10,25,2012-10-25,11.90729167
Toluca,2012,10,26,2012-10-26,11.334375
Toluca,2012,10,27,2012-10-27,11.25
Toluca,2012,10,28,2012-10-28,11.81666667
Toluca,2012,10,29,2012-10-29,12.17291667
Toluca,2012,10,30,2012-10-30,10.67083333
Toluca,2012,10,31,2012-10-31,9.463541667
Toluca,2012,11,1,2012-11-1,9.319791667
Toluca,2012,11,2,2012-11-2,9.152083333
Toluca,2012,11,3,2012-11-3,10.875
Toluca,2012,11,4,2012-11-4,11.4875
Toluca,2012,11,5,2012-11-5,11.46354167
Toluca,2012,11,6,2012-11-6,13.221875
Toluca,2012,11,7,2012-11-7,12.38541667
Toluca,2012,11,8,2012-11-8,10.25729167
Toluca,2012,11,9,2012-11-9,10.15729167
Toluca,2012,11,10,2012-11-10,10.090625
Toluca,2012,11,11,2012-11-11,11.30416667
Toluca,2012,11,12,2012-11-12,12.959375
Toluca,2012,11,13,2012-11-13,12.81458333
Toluca,2012,11,14,2012-11-14,12.890625
Toluca,2012,11,15,2012-11-15,10.23645833
Toluca,2012,11,16,2012-11-16,10.753125
Toluca,2012,11,17,2012-11-17,10.22916667
Toluca,2012,11,18,2012-11-18,9.80625
Toluca,2012,11,19,2012-11-19,11.96875
Toluca,2012,11,20,2012-11-20,9.148958333
Toluca,2012,11,21,2012-11-21,8.652083333
Toluca,2012,11,22,2012-11-22,9.376041667
Toluca,2012,11,23,2012-11-23,10.77083333
Toluca,2012,11,24,2012-11-24,9.805208333
Toluca,2012,11,25,2012-11-25,8.227083333
Toluca,2012,11,26,2012-11-26,9.373958333
Toluca,2012,11,27,2012-11-27,9.739583333
Toluca,2012,11,28,2012-11-28,9.152083333
Toluca,2012,11,29,2012-11-29,11.084375
Toluca,2012,11,30,2012-11-30,12.13125
Toluca,2012,12,1,2012-12-1,10.39583333
Toluca,2012,12,2,2012-12-2,9.369791667
Toluca,2012,12,3,2012-12-3,9.564583333
Toluca,2012,12,4,2012-12-4,9.473958333
Toluca,2012,12,5,2012-12-5,8.301041667
Toluca,2012,12,6,2012-12-6,7.520833333
Toluca,2012,12,7,2012-12-7,7.461458333
Toluca,2012,12,8,2012-12-8,7.428125
Toluca,2012,12,9,2012-12-9,8.610416667
Toluca,2012,12,10,2012-12-10,9.505208333
Toluca,2012,12,11,2012-12-11,10.99270833
Toluca,2012,12,12,2012-12-12,10.221875
Toluca,2012,12,13,2012-12-13,9.398958333
Toluca,2012,12,14,2012-12-14,9.85625
Toluca,2012,12,15,2012-12-15,10.32604167
Toluca,2012,12,16,2012-12-16,10.19479167
Toluca,2012,12,17,2012-12-17,9.248958333
Toluca,2012,12,18,2012-12-18,8.941666667
Toluca,2012,12,19,2012-12-19,10.87916667
Toluca,2012,12,20,2012-12-20,9.523958333
Toluca,2012,12,21,2012-12-21,10.015625
Toluca,2012,12,22,2012-12-22,7.936458333
Toluca,2012,12,23,2012-12-23,8.792708333
Toluca,2012,12,24,2012-12-24,9.065625
Toluca,2012,12,25,2012-12-25,8.247916667
Toluca,2012,12,26,2012-12-26,8.295833333
Toluca,2012,12,27,2012-12-27,7.829166667
Toluca,2012,12,28,2012-12-28,8.522916667
Toluca,2012,12,29,2012-12-29,9.232291667
Toluca,2012,12,30,2012-12-30,8.838541667
Toluca,2012,12,31,2012-12-31,8.985416667
Toluca,2013,1,1,2013-1-1,8.68
Toluca,2013,1,2,2013-1-2,9.9625
Toluca,2013,1,3,2013-1-3,9.952083333
Toluca,2013,1,4,2013-1-4,9.53125
Toluca,2013,1,5,2013-1-5,9.113541667
Toluca,2013,1,6,2013-1-6,9.247916667
Toluca,2013,1,7,2013-1-7,9.346875
Toluca,2013,1,8,2013-1-8,9.885416667
Toluca,2013,1,9,2013-1-9,12.359375
Toluca,2013,1,10,2013-1-10,9.658333333
Toluca,2013,1,11,2013-1-11,10.309375
Toluca,2013,1,12,2013-1-12,10.03958333
Toluca,2013,1,13,2013-1-13,10.19791667
Toluca,2013,1,14,2013-1-14,10.109375
Toluca,2013,1,15,2013-1-15,9.9875
Toluca,2013,1,16,2013-1-16,10.17291667
Toluca,2013,1,17,2013-1-17,10.88958333
Toluca,2013,1,18,2013-1-18,8.88125
Toluca,2013,1,19,2013-1-19,9.470833333
Toluca,2013,1,20,2013-1-20,9.316666667
Toluca,2013,1,21,2013-1-21,9.310416667
Toluca,2013,1,22,2013-1-22,9.026041667
Toluca,2013,1,23,2013-1-23,8.683333333
Toluca,2013,1,24,2013-1-24,9.160416667
Toluca,2013,1,25,2013-1-25,8.41875
Toluca,2013,1,26,2013-1-26,8.271875
Toluca,2013,1,27,2013-1-27,8.754166667
Toluca,2013,1,28,2013-1-28,9.261458333
Toluca,2013,1,29,2013-1-29,9.001041667
Toluca,2013,1,30,2013-1-30,9.125
Toluca,2013,1,31,2013-1-31,10.03541667
Toluca,2013,2,1,2013-2-1,11.04583333
Toluca,2013,2,2,2013-2-2,11.571875
Toluca,2013,2,3,2013-2-3,9.676041667
Toluca,2013,2,4,2013-2-4,10.33854167
Toluca,2013,2,5,2013-2-5,9.871875
Toluca,2013,2,6,2013-2-6,10.25104167
Toluca,2013,2,7,2013-2-7,11.20729167
Toluca,2013,2,8,2013-2-8,11.53958333
Toluca,2013,2,9,2013-2-9,11.303125
Toluca,2013,2,10,2013-2-10,10.659375
Toluca,2013,2,11,2013-2-11,10.25833333
Toluca,2013,2,12,2013-2-12,10.00520833
Toluca,2013,2,13,2013-2-13,9.7375
Toluca,2013,2,14,2013-2-14,9.319791667
Toluca,2013,2,15,2013-2-15,9.444791667
Toluca,2013,2,16,2013-2-16,10.06145833
Toluca,2013,2,17,2013-2-17,10.29166667
Toluca,2013,2,18,2013-2-18,11.59583333
Toluca,2013,2,19,2013-2-19,12.17604167
Toluca,2013,2,20,2013-2-20,11.6625
Toluca,2013,2,21,2013-2-21,10.6875
Toluca,2013,2,22,2013-2-22,10.6
Toluca,2013,2,23,2013-2-23,10.9375
Toluca,2013,2,24,2013-2-24,11.05729167
Toluca,2013,2,25,2013-2-25,11.04166667
Toluca,2013,2,26,2013-2-26,13.37708333
Toluca,2013,2,27,2013-2-27,13.56458333
Toluca,2013,2,28,2013-2-28,14.01979167
Toluca,2013,3,1,2013-3-1,12.18645833
Toluca,2013,3,2,2013-3-2,8.764583333
Toluca,2013,3,3,2013-3-3,5.616666667
Toluca,2013,3,4,2013-3-4,6.841666667
Toluca,2013,3,5,2013-3-5,9.564583333
Toluca,2013,3,6,2013-3-6,10.17083333
Toluca,2013,3,7,2013-3-7,11.275
Toluca,2013,3,8,2013-3-8,11.49895833
Toluca,2013,3,9,2013-3-9,12.48958333
Toluca,2013,3,10,2013-3-10,12.44130435
Toluca,2013,3,11,2013-3-11,12.58645833
Toluca,2013,3,12,2013-3-12,13.365625
Toluca,2013,3,13,2013-3-13,11.384375
Toluca,2013,3,14,2013-3-14,10.971875
Toluca,2013,3,15,2013-3-15,8.426041667
Toluca,2013,3,16,2013-3-16,8.398958333
Toluca,2013,3,17,2013-3-17,9.003125
Toluca,2013,3,18,2013-3-18,11.06041667
Toluca,2013,3,19,2013-3-19,12.24270833
Toluca,2013,3,20,2013-3-20,13.66458333
Toluca,2013,3,21,2013-3-21,13.24270833
Toluca,2013,3,22,2013-3-22,14.228125
Toluca,2013,3,23,2013-3-23,12.63125
Toluca,2013,3,24,2013-3-24,12.3875
Toluca,2013,3,25,2013-3-25,12.65625
Toluca,2013,3,26,2013-3-26,12.15729167
Toluca,2013,3,27,2013-3-27,11.96145833
Toluca,2013,3,28,2013-3-28,12.21875
Toluca,2013,3,29,2013-3-29,13.42083333
Toluca,2013,3,30,2013-3-30,13.91354167
Toluca,2013,3,31,2013-3-31,13.5375
Toluca,2013,4,1,2013-4-1,14.44895833
Toluca,2013,4,2,2013-4-2,15.25
Toluca,2013,4,3,2013-4-3,13.96875
Toluca,2013,4,4,2013-4-4,13.92395833
Toluca,2013,4,5,2013-4-5,13.14895833
Toluca,2013,4,6,2013-4-6,13.71354167
Toluca,2013,4,7,2013-4-7,14.7375
Toluca,2013,4,8,2013-4-8,15.0875
Toluca,2013,4,9,2013-4-9,14.15729167
Toluca,2013,4,10,2013-4-10,14.55729167
Toluca,2013,4,11,2013-4-11,13.94583333
Toluca,2013,4,12,2013-4-12,14.21145833
Toluca,2013,4,13,2013-4-13,12.22395833
Toluca,2013,4,14,2013-4-14,13.18125
Toluca,2013,4,15,2013-4-15,13.565625
Toluca,2013,4,16,2013-4-16,14.875
Toluca,2013,4,17,2013-4-17,14.99479167
Toluca,2013,4,18,2013-4-18,15.55729167
Toluca,2013,4,19,2013-4-19,15.34375
Toluca,2013,4,20,2013-4-20,16.67083333
Toluca,2013,4,21,2013-4-21,14.55729167
Toluca,2013,4,22,2013-4-22,15.134375
Toluca,2013,4,23,2013-4-23,16.25208333
Toluca,2013,4,24,2013-4-24,14.9125
Toluca,2013,4,25,2013-4-25,13.97083333
Toluca,2013,4,26,2013-4-26,13.38854167
Toluca,2013,4,27,2013-4-27,13.39270833
Toluca,2013,4,28,2013-4-28,14.44479167
Toluca,2013,4,29,2013-4-29,13.57291667
Toluca,2013,4,30,2013-4-30,13.01458333
Toluca,2013,5,1,2013-5-1,14.41458333
Toluca,2013,5,2,2013-5-2,14.78020833
Toluca,2013,5,3,2013-5-3,14.74166667
Toluca,2013,5,4,2013-5-4,14.22708333
Toluca,2013,5,5,2013-5-5,12.62604167
Toluca,2013,5,6,2013-5-6,13.38958333
Toluca,2013,5,7,2013-5-7,13.82291667
Toluca,2013,5,8,2013-5-8,14.09479167
Toluca,2013,5,9,2013-5-9,15.10416667
Toluca,2013,5,10,2013-5-10,14.68020833
Toluca,2013,5,11,2013-5-11,14.71145833
Toluca,2013,5,12,2013-5-12,15.40208333
Toluca,2013,5,13,2013-5-13,14.73854167
Toluca,2013,5,14,2013-5-14,14.51458333
Toluca,2013,5,15,2013-5-15,15.021875
Toluca,2013,5,16,2013-5-16,14.49479167
Toluca,2013,5,17,2013-5-17,15.4625
Toluca,2013,5,18,2013-5-18,16.10208333
Toluca,2013,5,19,2013-5-19,15.76041667
Toluca,2013,5,20,2013-5-20,15.72395833
Toluca,2013,5,21,2013-5-21,17.190625
Toluca,2013,5,22,2013-5-22,16.30625
Toluca,2013,5,23,2013-5-23,15.259375
Toluca,2013,5,24,2013-5-24,15.08229167
Toluca,2013,5,25,2013-5-25,14.19166667
Toluca,2013,5,26,2013-5-26,14.31666667
Toluca,2013,5,27,2013-5-27,14.05416667
Toluca,2013,5,28,2013-5-28,14.95
Toluca,2013,5,29,2013-5-29,14.990625
Toluca,2013,5,30,2013-5-30,18.17395833
Toluca,2013,5,31,2013-5-31,17.02083333
Toluca,2013,6,1,2013-6-1,17.05
Toluca,2013,6,2,2013-6-2,17.78854167
Toluca,2013,6,3,2013-6-3,18.26458333
Toluca,2013,6,4,2013-6-4,16.66041667
Toluca,2013,6,5,2013-6-5,16.31354167
Toluca,2013,6,6,2013-6-6,16.28333333
Toluca,2013,6,7,2013-6-7,16.27083333
Toluca,2013,6,8,2013-6-8,16.12083333
Toluca,2013,6,9,2013-6-9,14.284375
Toluca,2013,6,10,2013-6-10,14.93854167
Toluca,2013,6,11,2013-6-11,15.178125
Toluca,2013,6,12,2013-6-12,14.384375
Toluca,2013,6,13,2013-6-13,15.17083333
Toluca,2013,6,14,2013-6-14,13.67291667
Toluca,2013,6,15,2013-6-15,14.74166667
Toluca,2013,6,16,2013-6-16,16.778125
Toluca,2013,6,17,2013-6-17,17.484375
Toluca,2013,6,18,2013-6-18,17.44270833
Toluca,2013,6,19,2013-6-19,15.434375
Toluca,2013,6,20,2013-6-20,14.82291667
Toluca,2013,6,21,2013-6-21,14.25104167
Toluca,2013,6,22,2013-6-22,14.36041667
Toluca,2013,6,23,2013-6-23,14.153125
Toluca,2013,6,24,2013-6-24,15.17708333
Toluca,2013,6,25,2013-6-25,15.409375
Toluca,2013,6,26,2013-6-26,15.1375
Toluca,2013,6,27,2013-6-27,14.925
Toluca,2013,6,28,2013-6-28,14.0625
Toluca,2013,6,29,2013-6-29,14.73541667
Toluca,2013,6,30,2013-6-30,14.74895833
Toluca,2013,7,1,2013-7-1,14.66666667
Toluca,2013,7,2,2013-7-2,14.26770833
Toluca,2013,7,3,2013-7-3,14.90729167
Toluca,2013,7,4,2013-7-4,15.45833333
Toluca,2013,7,5,2013-7-5,14.153125
Toluca,2013,7,6,2013-7-6,13.76770833
Toluca,2013,7,7,2013-7-7,14.81666667
Toluca,2013,7,8,2013-7-8,13.47708333
Toluca,2013,7,9,2013-7-9,13.9875
Toluca,2013,7,10,2013-7-10,13.66041667
Toluca,2013,7,11,2013-7-11,13.953125
Toluca,2013,7,12,2013-7-12,12.90833333
Toluca,2013,7,13,2013-7-13,13.21979167
Toluca,2013,7,14,2013-7-14,14.66458333
Toluca,2013,7,15,2013-7-15,14.79375
Toluca,2013,7,16,2013-7-16,13.69375
Toluca,2013,7,17,2013-7-17,13.48333333
Toluca,2013,7,18,2013-7-18,13.47291667
Toluca,2013,7,19,2013-7-19,14.49375
Toluca,2013,7,20,2013-7-20,14.18958333
Toluca,2013,7,21,2013-7-21,15.25520833
Toluca,2013,7,22,2013-7-22,14.859375
Toluca,2013,7,23,2013-7-23,14.815625
Toluca,2013,7,24,2013-7-24,14.24583333
Toluca,2013,7,25,2013-7-25,15.51979167
Toluca,2013,7,26,2013-7-26,14.41041667
Toluca,2013,7,27,2013-7-27,14.76458333
Toluca,2013,7,28,2013-7-28,14.65416667
Toluca,2013,7,29,2013-7-29,14.684375
Toluca,2013,7,30,2013-7-30,15.32604167
Toluca,2013,7,31,2013-7-31,15.03645833
Toluca,2013,8,1,2013-8-1,14.50625
Toluca,2013,8,2,2013-8-2,14.828125
Toluca,2013,8,3,2013-8-3,14.06145833
Toluca,2013,8,4,2013-8-4,13.503125
Toluca,2013,8,5,2013-8-5,13.88958333
Toluca,2013,8,6,2013-8-6,13.89791667
Toluca,2013,8,7,2013-8-7,15.26458333
Toluca,2013,8,8,2013-8-8,15.66041667
